,country,lat,long,outcome,date,value
457,Guinea,9.93543,-9.695052,death,2015-09-07,2530
458,Guinea,9.93543,-9.695052,death,2015-09-08,2530
459,Guinea,9.93543,-9.695052,death,2015-09-09,2530
460,Guinea,9.93543,-9.695052,death,2015-09-10,2530
461,Guinea,9.93543,-9.695052,death,2015-09-11,2530
462,Guinea,9.93543,-9.695052,death,2015-09-14,2530
463,Guinea,9.93543,-9.695052,death,2015-09-15,2530
464,Guinea,9.93543,-9.695052,death,2015-09-16,2530
465,Guinea,9.93543,-9.695052,death,2015-09-17,2530
466,Guinea,9.93543,-9.695052,death,2015-09-18,2531
467,Guinea,9.93543,-9.695052,death,2015-09-21,2532
468,Guinea,9.93543,-9.695052,death,2015-09-22,2532
469,Guinea,9.93543,-9.695052,death,2015-09-23,2532
470,Guinea,9.93543,-9.695052,death,2015-09-24,2533
471,Guinea,9.93543,-9.695052,death,2015-09-25,2533
472,Guinea,9.93543,-9.695052,death,2015-09-28,2533
473,Guinea,9.93543,-9.695052,death,2015-09-29,2533
474,Guinea,9.93543,-9.695052,death,2015-09-30,2533
475,Guinea,9.93543,-9.695052,death,2015-10-01,2533
476,Guinea,9.93543,-9.695052,death,2015-10-02,2533
477,Guinea,9.93543,-9.695052,death,2015-10-05,2534
478,Guinea,9.93543,-9.695052,death,2015-10-06,2534
479,Guinea,9.93543,-9.695052,death,2015-10-07,2534
480,Guinea,9.93543,-9.695052,death,2015-10-08,2534
481,Guinea,9.93543,-9.695052,death,2015-10-09,2534
482,Guinea,9.93543,-9.695052,death,2015-10-13,2534
483,Guinea,9.93543,-9.695052,death,2015-10-15,2534
484,Guinea,9.93543,-9.695052,death,2015-10-16,2535
485,Guinea,9.93543,-9.695052,death,2015-10-20,2535
486,Guinea,9.93543,-9.695052,death,2015-10-22,2535
487,Guinea,9.93543,-9.695052,death,2015-10-23,2535
488,Guinea,9.93543,-9.695052,death,2015-10-26,2535
489,Guinea,9.93543,-9.695052,death,2015-10-27,2535
490,Guinea,9.93543,-9.695052,death,2015-10-29,2536
491,Guinea,9.93543,-9.695052,death,2015-10-30,2536
492,Guinea,9.93543,-9.695052,death,2015-11-03,2536
493,Guinea,9.93543,-9.695052,death,2015-11-05,2536
494,Guinea,9.93543,-9.695052,death,2015-11-06,2536
495,Guinea,9.93543,-9.695052,death,2015-11-10,2536
496,Guinea,9.93543,-9.695052,death,2015-11-11,2536
497,Guinea,9.93543,-9.695052,death,2015-11-12,2536
498,Guinea,9.93543,-9.695052,death,2015-11-16,2536
499,Guinea,9.93543,-9.695052,death,2015-11-17,2536
500,Guinea,9.93543,-9.695052,death,2015-11-20,2536
501,Guinea,9.93543,-9.695052,death,2015-11-24,2536
502,Guinea,9.93543,-9.695052,death,2015-11-26,2536
503,Guinea,9.93543,-9.695052,death,2015-12-01,2536
504,Guinea,9.93543,-9.695052,death,2015-12-02,2536
505,Guinea,9.93543,-9.695052,death,2015-12-03,2536
506,Guinea,9.93543,-9.695052,death,2015-12-09,2536
507,Guinea,9.93543,-9.695052,death,2015-12-10,2536
508,Guinea,9.93543,-9.695052,death,2015-12-11,2536
509,Guinea,9.93543,-9.695052,death,2015-12-15,2536
510,Guinea,9.93543,-9.695052,death,2015-12-16,2536
511,Guinea,9.93543,-9.695052,death,2015-12-17,2536
512,Guinea,9.93543,-9.695052,death,2015-12-22,2536
513,Guinea,9.93543,-9.695052,death,2015-12-23,2536
514,Guinea,9.93543,-9.695052,death,2015-12-29,2536
515,Guinea,9.93543,-9.695052,death,2016-03-23,2536
516,Liberia,6.426983,-9.429671,cases,2014-08-29,996
517,Liberia,6.426983,-9.429671,cases,2014-09-05,1502
518,Liberia,6.426983,-9.429671,cases,2014-09-08,1603
519,Liberia,6.426983,-9.429671,cases,2014-09-12,1628
520,Liberia,6.426983,-9.429671,cases,2014-09-16,1868
521,Liberia,6.426983,-9.429671,cases,2014-09-18,2045
522,Liberia,6.426983,-9.429671,cases,2014-09-22,2205
523,Liberia,6.426983,-9.429671,cases,2014-09-24,2359
524,Liberia,6.426983,-9.429671,cases,2014-09-26,2453
525,Liberia,6.426983,-9.429671,cases,2014-10-01,2583
526,Liberia,6.426983,-9.429671,cases,2014-10-03,2644
527,Liberia,6.426983,-9.429671,cases,2014-10-08,2736
528,Liberia,6.426983,-9.429671,cases,2014-10-10,2817
529,Liberia,6.426983,-9.429671,cases,2014-10-15,2873
530,Liberia,6.426983,-9.429671,cases,2014-10-22,3071
531,Liberia,6.426983,-9.429671,cases,2014-10-25,3071
532,Liberia,6.426983,-9.429671,cases,2014-10-29,4055
533,Liberia,6.426983,-9.429671,cases,2014-10-31,4055
534,Liberia,6.426983,-9.429671,cases,2014-11-05,4078
535,Liberia,6.426983,-9.429671,cases,2014-11-07,4143
536,Liberia,6.426983,-9.429671,cases,2014-11-12,4240
537,Liberia,6.426983,-9.429671,cases,2014-11-14,4278
538,Liberia,6.426983,-9.429671,cases,2014-11-19,4405
539,Liberia,6.426983,-9.429671,cases,2014-11-21,4419
540,Liberia,6.426983,-9.429671,cases,2014-11-26,4481
541,Liberia,6.426983,-9.429671,cases,2014-12-01,4593
542,Liberia,6.426983,-9.429671,cases,2014-12-03,4593
543,Liberia,6.426983,-9.429671,cases,2014-12-10,4644
544,Liberia,6.426983,-9.429671,cases,2014-12-15,4747
545,Liberia,6.426983,-9.429671,cases,2014-12-17,4747
546,Liberia,6.426983,-9.429671,cases,2014-12-22,4839
547,Liberia,6.426983,-9.429671,cases,2014-12-23,4839
548,Liberia,6.426983,-9.429671,cases,2014-12-24,4842
549,Liberia,6.426983,-9.429671,cases,2014-12-26,4842
550,Liberia,6.426983,-9.429671,cases,2014-12-29,4881
551,Liberia,6.426983,-9.429671,cases,2014-12-30,4881
552,Liberia,6.426983,-9.429671,cases,2014-12-31,4886
553,Liberia,6.426983,-9.429671,cases,2015-01-02,4886
554,Liberia,6.426983,-9.429671,cases,2015-01-05,4921
555,Liberia,6.426983,-9.429671,cases,2015-01-06,4934
556,Liberia,6.426983,-9.429671,cases,2015-01-07,4934
557,Liberia,6.426983,-9.429671,cases,2015-01-08,4934
558,Liberia,6.426983,-9.429671,cases,2015-01-09,4954
559,Liberia,6.426983,-9.429671,cases,2015-01-12,4956
560,Liberia,6.426983,-9.429671,cases,2015-01-13,4956
561,Liberia,6.426983,-9.429671,cases,2015-01-14,4966
562,Liberia,6.426983,-9.429671,cases,2015-01-15,4968
563,Liberia,6.426983,-9.429671,cases,2015-01-16,4968
564,Liberia,6.426983,-9.429671,cases,2015-01-19,4981
565,Liberia,6.426983,-9.429671,cases,2015-01-20,4989
566,Liberia,6.426983,-9.429671,cases,2015-01-21,4989
567,Liberia,6.426983,-9.429671,cases,2015-01-22,4990
568,Liberia,6.426983,-9.429671,cases,2015-01-23,4990
569,Liberia,6.426983,-9.429671,cases,2015-01-26,4990
570,Liberia,6.426983,-9.429671,cases,2015-01-27,5002
571,Liberia,6.426983,-9.429671,cases,2015-01-28,5002
572,Liberia,6.426983,-9.429671,cases,2015-01-29,5002
573,Liberia,6.426983,-9.429671,cases,2015-01-30,5002
574,Liberia,6.426983,-9.429671,cases,2015-02-02,5002
575,Liberia,6.426983,-9.429671,cases,2015-02-03,5012
576,Liberia,6.426983,-9.429671,cases,2015-02-04,5013
577,Liberia,6.426983,-9.429671,cases,2015-02-05,5013
578,Liberia,6.426983,-9.429671,cases,2015-02-06,5013
579,Liberia,6.426983,-9.429671,cases,2015-02-10,5019
580,Liberia,6.426983,-9.429671,cases,2015-02-11,5019
581,Liberia,6.426983,-9.429671,cases,2015-02-12,5019
582,Liberia,6.426983,-9.429671,cases,2015-02-13,5023
583,Liberia,6.426983,-9.429671,cases,2015-02-16,5025
584,Liberia,6.426983,-9.429671,cases,2015-02-17,5025
585,Liberia,6.426983,-9.429671,cases,2015-02-18,5025
586,Liberia,6.426983,-9.429671,cases,2015-02-19,5034
587,Liberia,6.426983,-9.429671,cases,2015-02-20,5034
588,Liberia,6.426983,-9.429671,cases,2015-02-23,5041
589,Liberia,6.426983,-9.429671,cases,2015-02-25,5041
590,Liberia,6.426983,-9.429671,cases,2015-02-26,5041
591,Liberia,6.426983,-9.429671,cases,2015-02-27,5041
592,Liberia,6.426983,-9.429671,cases,2015-03-02,5041
593,Liberia,6.426983,-9.429671,cases,2015-03-04,5041
594,Liberia,6.426983,-9.429671,cases,2015-03-05,5027
595,Liberia,6.426983,-9.429671,cases,2015-03-06,5027
596,Liberia,6.426983,-9.429671,cases,2015-03-10,5029
597,Liberia,6.426983,-9.429671,cases,2015-03-11,5029
598,Liberia,6.426983,-9.429671,cases,2015-03-12,5029
599,Liberia,6.426983,-9.429671,cases,2015-03-13,5029
600,Liberia,6.426983,-9.429671,cases,2015-03-16,5029
601,Liberia,6.426983,-9.429671,cases,2015-03-17,5029
602,Liberia,6.426983,-9.429671,cases,2015-03-18,5029
603,Liberia,6.426983,-9.429671,cases,2015-03-20,5029
604,Liberia,6.426983,-9.429671,cases,2015-03-23,5030
605,Liberia,6.426983,-9.429671,cases,2015-03-24,5030
606,Liberia,6.426983,-9.429671,cases,2015-03-25,5030
607,Liberia,6.426983,-9.429671,cases,2015-03-26,5030
608,Liberia,6.426983,-9.429671,cases,2015-03-27,5030
609,Liberia,6.426983,-9.429671,cases,2015-04-07,5030
610,Liberia,6.426983,-9.429671,cases,2015-04-09,5030
611,Liberia,6.426983,-9.429671,cases,2015-04-13,5030
612,Liberia,6.426983,-9.429671,cases,2015-04-14,5030
613,Liberia,6.426983,-9.429671,cases,2015-04-15,5030
614,Liberia,6.426983,-9.429671,cases,2015-04-16,5030
615,Liberia,6.426983,-9.429671,cases,2015-04-17,5030
616,Liberia,6.426983,-9.429671,cases,2015-04-20,5030
617,Liberia,6.426983,-9.429671,cases,2015-04-21,5030
618,Liberia,6.426983,-9.429671,cases,2015-04-22,5030
619,Liberia,6.426983,-9.429671,cases,2015-04-23,5030
620,Liberia,6.426983,-9.429671,cases,2015-04-24,5030
621,Liberia,6.426983,-9.429671,cases,2015-04-27,5030
622,Liberia,6.426983,-9.429671,cases,2015-04-28,5030
623,Liberia,6.426983,-9.429671,cases,2015-04-30,5030
624,Liberia,6.426983,-9.429671,cases,2015-05-01,5030
625,Liberia,6.426983,-9.429671,cases,2015-05-04,5030
626,Liberia,6.426983,-9.429671,cases,2015-05-05,5030
627,Liberia,6.426983,-9.429671,cases,2015-05-06,5030
628,Liberia,6.426983,-9.429671,cases,2015-05-07,5030
629,Liberia,6.426983,-9.429671,cases,2015-05-08,5030
630,Liberia,6.426983,-9.429671,cases,2015-05-11,5030
631,Liberia,6.426983,-9.429671,cases,2015-05-12,5030
632,Liberia,6.426983,-9.429671,cases,2015-05-13,5030
633,Liberia,6.426983,-9.429671,cases,2015-05-14,5030
634,Liberia,6.426983,-9.429671,cases,2015-05-15,5030
635,Liberia,6.426983,-9.429671,cases,2015-05-18,5030
636,Liberia,6.426983,-9.429671,cases,2015-05-19,5030
637,Liberia,6.426983,-9.429671,cases,2015-05-20,5030
638,Liberia,6.426983,-9.429671,cases,2015-05-21,5030
639,Liberia,6.426983,-9.429671,cases,2015-05-22,5030
640,Liberia,6.426983,-9.429671,cases,2015-05-25,5030
641,Liberia,6.426983,-9.429671,cases,2015-05-26,5030
642,Liberia,6.426983,-9.429671,cases,2015-05-27,5030
643,Liberia,6.426983,-9.429671,cases,2015-05-28,5030
644,Liberia,6.426983,-9.429671,cases,2015-05-29,5030
645,Liberia,6.426983,-9.429671,cases,2015-06-01,5030
646,Liberia,6.426983,-9.429671,cases,2015-06-02,5030
647,Liberia,6.426983,-9.429671,cases,2015-06-03,5030
648,Liberia,6.426983,-9.429671,cases,2015-06-04,5030
649,Liberia,6.426983,-9.429671,cases,2015-06-05,5030
650,Liberia,6.426983,-9.429671,cases,2015-06-08,5030
651,Liberia,6.426983,-9.429671,cases,2015-06-09,5030
652,Liberia,6.426983,-9.429671,cases,2015-06-10,5030
653,Liberia,6.426983,-9.429671,cases,2015-06-11,5030
654,Liberia,6.426983,-9.429671,cases,2015-06-12,5030
655,Liberia,6.426983,-9.429671,cases,2015-06-15,5030
656,Liberia,6.426983,-9.429671,cases,2015-06-16,5030
657,Liberia,6.426983,-9.429671,cases,2015-06-17,5030
658,Liberia,6.426983,-9.429671,cases,2015-06-18,5030
659,Liberia,6.426983,-9.429671,cases,2015-06-19,5030
660,Liberia,6.426983,-9.429671,cases,2015-06-22,5030
661,Liberia,6.426983,-9.429671,cases,2015-06-23,5030
662,Liberia,6.426983,-9.429671,cases,2015-06-24,5030
663,Liberia,6.426983,-9.429671,cases,2015-06-25,5030
664,Liberia,6.426983,-9.429671,cases,2015-06-26,5030
665,Liberia,6.426983,-9.429671,cases,2015-06-29,5030
666,Liberia,6.426983,-9.429671,cases,2015-06-30,5030
667,Liberia,6.426983,-9.429671,cases,2015-07-01,5030
668,Liberia,6.426983,-9.429671,cases,2015-07-02,5030
669,Liberia,6.426983,-9.429671,cases,2015-07-03,5030
670,Liberia,6.426983,-9.429671,cases,2015-07-06,5030
671,Liberia,6.426983,-9.429671,cases,2015-07-07,5030
672,Liberia,6.426983,-9.429671,cases,2015-07-08,5030
673,Liberia,6.426983,-9.429671,cases,2015-07-09,5030
674,Liberia,6.426983,-9.429671,cases,2015-07-10,5030
675,Liberia,6.426983,-9.429671,cases,2015-07-13,5030
676,Liberia,6.426983,-9.429671,cases,2015-07-14,5030
677,Liberia,6.426983,-9.429671,cases,2015-07-15,5030
678,Liberia,6.426983,-9.429671,cases,2015-07-16,5030
679,Liberia,6.426983,-9.429671,cases,2015-07-17,5030
680,Liberia,6.426983,-9.429671,cases,2015-07-20,5030
681,Liberia,6.426983,-9.429671,cases,2015-07-21,5030
682,Liberia,6.426983,-9.429671,cases,2015-07-22,5030
683,Liberia,6.426983,-9.429671,cases,2015-07-23,5030
684,Liberia,6.426983,-9.429671,cases,2015-07-24,5030
685,Liberia,6.426983,-9.429671,cases,2015-07-27,5030
686,Liberia,6.426983,-9.429671,cases,2015-07-28,5030
687,Liberia,6.426983,-9.429671,cases,2015-07-29,5030
688,Liberia,6.426983,-9.429671,cases,2015-07-30,5030
689,Liberia,6.426983,-9.429671,cases,2015-07-31,5030
690,Liberia,6.426983,-9.429671,cases,2015-08-03,5030
691,Liberia,6.426983,-9.429671,cases,2015-08-04,5030
692,Liberia,6.426983,-9.429671,cases,2015-08-05,5030
693,Liberia,6.426983,-9.429671,cases,2015-08-06,5030
694,Liberia,6.426983,-9.429671,cases,2015-08-07,5030
695,Liberia,6.426983,-9.429671,cases,2015-08-10,5030
696,Liberia,6.426983,-9.429671,cases,2015-08-11,5030
697,Liberia,6.426983,-9.429671,cases,2015-08-12,5030
698,Liberia,6.426983,-9.429671,cases,2015-08-13,5030
699,Liberia,6.426983,-9.429671,cases,2015-08-14,5030
700,Liberia,6.426983,-9.429671,cases,2015-08-17,5030
701,Liberia,6.426983,-9.429671,cases,2015-08-18,5030
702,Liberia,6.426983,-9.429671,cases,2015-08-19,5030
703,Liberia,6.426983,-9.429671,cases,2015-08-20,5030
704,Liberia,6.426983,-9.429671,cases,2015-08-21,5030
705,Liberia,6.426983,-9.429671,cases,2015-08-24,5030
706,Liberia,6.426983,-9.429671,cases,2015-08-25,5030
707,Liberia,6.426983,-9.429671,cases,2015-08-26,5030
708,Liberia,6.426983,-9.429671,cases,2015-08-27,5030
709,Liberia,6.426983,-9.429671,cases,2015-08-28,5030
710,Liberia,6.426983,-9.429671,cases,2015-08-31,5030
711,Liberia,6.426983,-9.429671,cases,2015-09-01,5030
712,Liberia,6.426983,-9.429671,cases,2015-09-02,5030
713,Liberia,6.426983,-9.429671,cases,2015-09-03,5030
714,Liberia,6.426983,-9.429671,cases,2015-09-04,5030
715,Liberia,6.426983,-9.429671,cases,2015-09-07,5030
716,Liberia,6.426983,-9.429671,cases,2015-09-08,5030
717,Liberia,6.426983,-9.429671,cases,2015-09-09,5030
718,Liberia,6.426983,-9.429671,cases,2015-09-10,5030
719,Liberia,6.426983,-9.429671,cases,2015-09-11,5030
720,Liberia,6.426983,-9.429671,cases,2015-09-14,5030
721,Liberia,6.426983,-9.429671,cases,2015-09-15,5030
722,Liberia,6.426983,-9.429671,cases,2015-09-16,5030
723,Liberia,6.426983,-9.429671,cases,2015-09-17,5030
724,Liberia,6.426983,-9.429671,cases,2015-09-18,5030
725,Liberia,6.426983,-9.429671,cases,2015-09-21,5030
726,Liberia,6.426983,-9.429671,cases,2015-09-22,5030
727,Liberia,6.426983,-9.429671,cases,2015-09-23,5030
728,Liberia,6.426983,-9.429671,cases,2015-09-24,5030
729,Liberia,6.426983,-9.429671,cases,2015-09-25,5030
730,Liberia,6.426983,-9.429671,cases,2015-09-28,5030
731,Liberia,6.426983,-9.429671,cases,2015-09-29,5030
732,Liberia,6.426983,-9.429671,cases,2015-09-30,5030
733,Liberia,6.426983,-9.429671,cases,2015-10-01,5030
734,Liberia,6.426983,-9.429671,cases,2015-10-02,5030
735,Liberia,6.426983,-9.429671,cases,2015-10-05,5030
736,Liberia,6.426983,-9.429671,cases,2015-10-06,5030
737,Liberia,6.426983,-9.429671,cases,2015-10-07,5030
738,Liberia,6.426983,-9.429671,cases,2015-10-08,5030
739,Liberia,6.426983,-9.429671,cases,2015-10-09,5030
740,Liberia,6.426983,-9.429671,cases,2015-10-13,5030
741,Liberia,6.426983,-9.429671,cases,2015-10-15,5030
742,Liberia,6.426983,-9.429671,cases,2015-10-16,5030
743,Liberia,6.426983,-9.429671,cases,2015-10-20,5030
744,Liberia,6.426983,-9.429671,cases,2015-10-22,5030
745,Liberia,6.426983,-9.429671,cases,2015-10-23,5030
746,Liberia,6.426983,-9.429671,cases,2015-10-26,5030
747,Liberia,6.426983,-9.429671,cases,2015-10-27,5030
748,Liberia,6.426983,-9.429671,cases,2015-10-29,5030
749,Liberia,6.426983,-9.429671,cases,2015-10-30,5030
750,Liberia,6.426983,-9.429671,cases,2015-11-03,5030
751,Liberia,6.426983,-9.429671,cases,2015-11-05,5030
752,Liberia,6.426983,-9.429671,cases,2015-11-06,5030
753,Liberia,6.426983,-9.429671,cases,2015-11-10,5030
754,Liberia,6.426983,-9.429671,cases,2015-11-11,5030
755,Liberia,6.426983,-9.429671,cases,2015-11-12,5030
756,Liberia,6.426983,-9.429671,cases,2015-11-16,5030
757,Liberia,6.426983,-9.429671,cases,2015-11-17,5030
758,Liberia,6.426983,-9.429671,cases,2015-11-20,5030
759,Liberia,6.426983,-9.429671,cases,2015-11-24,5030
760,Liberia,6.426983,-9.429671,cases,2015-11-26,5030
761,Liberia,6.426983,-9.429671,cases,2015-12-01,5030
762,Liberia,6.426983,-9.429671,cases,2015-12-02,5030
763,Liberia,6.426983,-9.429671,cases,2015-12-03,5030
764,Liberia,6.426983,-9.429671,cases,2015-12-09,5030
765,Liberia,6.426983,-9.429671,cases,2015-12-10,5030
766,Liberia,6.426983,-9.429671,cases,2015-12-11,5030
767,Liberia,6.426983,-9.429671,cases,2015-12-15,5030
768,Liberia,6.426983,-9.429671,cases,2015-12-16,5030
769,Liberia,6.426983,-9.429671,cases,2015-12-17,5030
770,Liberia,6.426983,-9.429671,cases,2015-12-22,5030
771,Liberia,6.426983,-9.429671,cases,2015-12-23,5030
772,Liberia,6.426983,-9.429671,cases,2015-12-29,5030
773,Liberia,6.426983,-9.429671,cases,2016-03-23,5030
774,Liberia,6.426983,-9.429671,death,2014-08-29,526
775,Liberia,6.426983,-9.429671,death,2014-09-05,832
776,Liberia,6.426983,-9.429671,death,2014-09-08,928
777,Liberia,6.426983,-9.429671,death,2014-09-12,926
778,Liberia,6.426983,-9.429671,death,2014-09-16,1035
779,Liberia,6.426983,-9.429671,death,2014-09-18,1149
780,Liberia,6.426983,-9.429671,death,2014-09-22,1214
781,Liberia,6.426983,-9.429671,death,2014-09-24,1264
782,Liberia,6.426983,-9.429671,death,2014-09-26,1415
783,Liberia,6.426983,-9.429671,death,2014-10-01,1554
784,Liberia,6.426983,-9.429671,death,2014-10-03,1611
785,Liberia,6.426983,-9.429671,death,2014-10-08,1719
786,Liberia,6.426983,-9.429671,death,2014-10-10,1797
787,Liberia,6.426983,-9.429671,death,2014-10-22,2044
788,Liberia,6.426983,-9.429671,death,2014-10-25,2044
789,Liberia,6.426983,-9.429671,death,2015-02-10,3826
790,Liberia,6.426983,-9.429671,death,2015-02-11,3826
791,Liberia,6.426983,-9.429671,death,2015-02-12,3826
792,Liberia,6.426983,-9.429671,death,2015-02-13,3858
793,Mali,17.570332,-3.99627,cases,2014-10-25,1
794,Mali,17.570332,-3.99627,cases,2014-10-29,1
795,Mali,17.570332,-3.99627,cases,2014-10-31,1
796,Mali,17.570332,-3.99627,cases,2014-11-05,1
797,Mali,17.570332,-3.99627,cases,2014-11-07,1
798,Mali,17.570332,-3.99627,cases,2014-11-12,4
799,Mali,17.570332,-3.99627,cases,2014-11-14,4
800,Mali,17.570332,-3.99627,cases,2014-11-19,6
801,Mali,17.570332,-3.99627,cases,2014-11-21,6
802,Mali,17.570332,-3.99627,cases,2014-11-26,8
803,Mali,17.570332,-3.99627,cases,2014-12-01,8
804,Mali,17.570332,-3.99627,cases,2014-12-03,8
805,Mali,17.570332,-3.99627,cases,2014-12-10,8
806,Mali,17.570332,-3.99627,cases,2014-12-15,8
807,Mali,17.570332,-3.99627,cases,2014-12-17,8
808,Mali,17.570332,-3.99627,cases,2014-12-22,8
809,Mali,17.570332,-3.99627,cases,2014-12-23,8
810,Mali,17.570332,-3.99627,cases,2014-12-24,8
811,Mali,17.570332,-3.99627,cases,2014-12-26,8
812,Mali,17.570332,-3.99627,cases,2014-12-29,8
813,Mali,17.570332,-3.99627,cases,2014-12-30,8
814,Mali,17.570332,-3.99627,cases,2014-12-31,8
815,Mali,17.570332,-3.99627,cases,2015-01-02,8
816,Mali,17.570332,-3.99627,cases,2015-01-05,8
817,Mali,17.570332,-3.99627,cases,2015-01-06,8
818,Mali,17.570332,-3.99627,cases,2015-01-07,8
819,Mali,17.570332,-3.99627,cases,2015-01-08,8
820,Mali,17.570332,-3.99627,cases,2015-01-09,8
821,Mali,17.570332,-3.99627,cases,2015-01-12,8
822,Mali,17.570332,-3.99627,cases,2015-01-13,8
823,Mali,17.570332,-3.99627,cases,2015-01-14,8
824,Mali,17.570332,-3.99627,cases,2015-01-15,8
825,Mali,17.570332,-3.99627,cases,2015-01-16,8
826,Mali,17.570332,-3.99627,cases,2015-01-19,8
827,Mali,17.570332,-3.99627,cases,2015-01-20,8
828,Mali,17.570332,-3.99627,cases,2015-01-21,8
829,Mali,17.570332,-3.99627,cases,2015-01-22,8
830,Mali,17.570332,-3.99627,cases,2015-01-23,8
831,Mali,17.570332,-3.99627,cases,2015-01-26,8
832,Mali,17.570332,-3.99627,cases,2015-01-27,8
833,Mali,17.570332,-3.99627,cases,2015-01-28,8
834,Mali,17.570332,-3.99627,cases,2015-01-29,8
835,Mali,17.570332,-3.99627,cases,2015-01-30,8
836,Mali,17.570332,-3.99627,cases,2015-02-02,8
837,Mali,17.570332,-3.99627,cases,2015-02-03,8
838,Mali,17.570332,-3.99627,cases,2015-02-04,8
839,Mali,17.570332,-3.99627,cases,2015-02-05,8
840,Mali,17.570332,-3.99627,cases,2015-02-06,8
841,Mali,17.570332,-3.99627,cases,2015-02-10,8
842,Mali,17.570332,-3.99627,cases,2015-02-11,8
843,Mali,17.570332,-3.99627,cases,2015-02-12,8
844,Mali,17.570332,-3.99627,cases,2015-02-13,8
845,Mali,17.570332,-3.99627,cases,2015-02-16,8
846,Mali,17.570332,-3.99627,cases,2015-02-17,8
847,Mali,17.570332,-3.99627,cases,2015-02-18,8
848,Mali,17.570332,-3.99627,cases,2015-02-19,8
849,Mali,17.570332,-3.99627,cases,2015-02-20,8
850,Mali,17.570332,-3.99627,cases,2015-02-23,8
851,Mali,17.570332,-3.99627,cases,2015-02-25,8
852,Mali,17.570332,-3.99627,cases,2015-02-26,8
853,Mali,17.570332,-3.99627,cases,2015-02-27,8
854,Mali,17.570332,-3.99627,cases,2015-03-02,8
855,Mali,17.570332,-3.99627,cases,2015-03-04,8
856,Mali,17.570332,-3.99627,cases,2015-03-05,8
857,Mali,17.570332,-3.99627,cases,2015-03-06,8
858,Mali,17.570332,-3.99627,cases,2015-03-10,8
859,Mali,17.570332,-3.99627,cases,2015-03-11,8
860,Mali,17.570332,-3.99627,cases,2015-03-12,8
861,Mali,17.570332,-3.99627,cases,2015-03-13,8
862,Mali,17.570332,-3.99627,cases,2015-03-16,8
863,Mali,17.570332,-3.99627,cases,2015-03-17,8
864,Mali,17.570332,-3.99627,cases,2015-03-18,8
865,Mali,17.570332,-3.99627,cases,2015-03-20,8
866,Mali,17.570332,-3.99627,cases,2015-03-23,8
867,Mali,17.570332,-3.99627,cases,2015-03-24,8
868,Mali,17.570332,-3.99627,cases,2015-03-25,8
869,Mali,17.570332,-3.99627,cases,2015-03-26,8
870,Mali,17.570332,-3.99627,cases,2015-03-27,8
871,Mali,17.570332,-3.99627,cases,2015-04-07,8
872,Mali,17.570332,-3.99627,cases,2015-04-09,8
873,Mali,17.570332,-3.99627,cases,2015-04-13,8
874,Mali,17.570332,-3.99627,cases,2015-04-14,8
875,Mali,17.570332,-3.99627,cases,2015-04-15,8
876,Mali,17.570332,-3.99627,cases,2015-04-16,8
877,Mali,17.570332,-3.99627,cases,2015-04-17,8
878,Mali,17.570332,-3.99627,cases,2015-04-20,8
879,Mali,17.570332,-3.99627,cases,2015-04-21,8
880,Mali,17.570332,-3.99627,cases,2015-04-22,8
881,Mali,17.570332,-3.99627,cases,2015-04-23,8
882,Mali,17.570332,-3.99627,cases,2015-04-24,8
883,Mali,17.570332,-3.99627,cases,2015-04-27,8
884,Mali,17.570332,-3.99627,cases,2015-04-28,8
885,Mali,17.570332,-3.99627,cases,2015-04-30,8
886,Mali,17.570332,-3.99627,cases,2015-05-01,8
887,Mali,17.570332,-3.99627,cases,2015-05-04,8
888,Mali,17.570332,-3.99627,cases,2015-05-05,8
889,Mali,17.570332,-3.99627,cases,2015-05-06,8
890,Mali,17.570332,-3.99627,cases,2015-05-07,8
891,Mali,17.570332,-3.99627,cases,2015-05-08,8
892,Mali,17.570332,-3.99627,cases,2015-05-11,8
893,Mali,17.570332,-3.99627,cases,2015-05-12,8
894,Mali,17.570332,-3.99627,cases,2015-05-13,8
895,Mali,17.570332,-3.99627,cases,2015-05-14,8
896,Mali,17.570332,-3.99627,cases,2015-05-15,8
897,Mali,17.570332,-3.99627,cases,2015-05-18,8
898,Mali,17.570332,-3.99627,cases,2015-05-19,8
899,Mali,17.570332,-3.99627,cases,2015-05-20,8
900,Mali,17.570332,-3.99627,cases,2015-05-21,8
901,Mali,17.570332,-3.99627,cases,2015-05-22,8
902,Mali,17.570332,-3.99627,cases,2015-05-25,8
903,Mali,17.570332,-3.99627,cases,2015-05-26,8
904,Mali,17.570332,-3.99627,cases,2015-05-27,8
905,Mali,17.570332,-3.99627,cases,2015-05-28,8
906,Mali,17.570332,-3.99627,cases,2015-05-29,8
907,Mali,17.570332,-3.99627,cases,2015-06-01,8
908,Mali,17.570332,-3.99627,cases,2015-06-02,8
909,Mali,17.570332,-3.99627,cases,2015-06-03,8
910,Mali,17.570332,-3.99627,cases,2015-06-04,8
911,Mali,17.570332,-3.99627,cases,2015-06-05,8
912,Mali,17.570332,-3.99627,cases,2015-06-08,8
913,Mali,17.570332,-3.99627,cases,2015-06-09,8
914,Mali,17.570332,-3.99627,cases,2015-06-10,8
915,Mali,17.570332,-3.99627,cases,2015-06-11,8
916,Mali,17.570332,-3.99627,cases,2015-06-12,8
917,Mali,17.570332,-3.99627,cases,2015-06-15,8
